comments,sosmed,label
"['tidakk', 'luwes', 'kes', 'paksa', 'beda', 'banget', '01', 'anies', 'ikhlas', 'peluk', 'suasana', 'hati', 'welas', 'kasih', 'sehitidak', 'haru', 'banyak', 'gimmick', 'citra']",X,2
"['david', 'revolusi', 'mental', 'program', 'jokowi', 'hasil', 'gagal', 'acara', 'desak', 'anies', 'semarang', 'abah', 'nampol']",X,1
"['nambahin', 'cerita', 'anies', 'sakit', 'obat', 'rscm', 'kencana', 'ngantri', 'kaya', 'pasien', 'ga', 'bawa', 'ajudan', 'beda', 'banget', 'sama', 'jabat', 'jabat']",X,1
"['aksi', 'hadir', 'presiden', 'paslon', '02', 'benar', 'alur', 'hebat', 'banget', 'anies', 'tahan', 'fitnah', '7', 'buat', 'oke', 'ahok', 'nahan', 'sampe', 'nunggu', 'bontidakar', 'menit']",X,3
"['dengerin', 'duet', 'anies', 'ahok', 'hukum', 'koruptor']",X,1
"['biau', 'melek', 'politik', 'milu', 'bodo', 'menang', 'makan', 'gue', 'melek', 'politik', 'dalam', 'cari', 'info', 'anies', 'banyak', 'nang', 'mulu', 'gue', 'gue', 'dukung', 'ugal', 'ugalan']",X,1
"['level', 'jk', 'intimidasi', 'takut', 'anies', 'baswedan', 'komen', 'cerdas']",X,1
"['betapa', 'rakyat', 'ubah', 'harap', 'tangan', 'anies', 'baswedan']",X,1
"['pas', 'beliau', 'ngelayat', 'jabat', 'kritik', 'anies', 'gubernur', 'pas', 'ngelayat', 'anies', 'cerita', 'baikbaik', 'almarhum']",X,2
"['trauma', 'jadi', 'bawa', 'psikolog', 'anies', 'ga', 'sorot', 'media']",X,1
"['curang', 'pilpres', 'harap', 'gugat', 'curang', 'bawa', 'mk', 'mk', 'paman', 'hakim', 'tapin', 'anies', 'selesai', 'curang', 'duga', 'gugat', 'curang', 'bawa', 'mk', 'capres', '02', '03', 'menang', '01', 'selamat', 'titidakl', '2019']",X,3
"['jadi', 'bawaslu', '2019', 'anies', 'mandi', 'jenazah', 'korban', 'nama', 'adam', 'pas', 'jenazah', 'harun', 'rasayaid', 'anies', 'gabisa', 'beliau', 'diam2', 'kerah', 'camat', 'walikota', 'bantu', 'keluarga', 'korban', 'anies', 'rumah', 'alm', 'harun', 'pagi', 'pagi', 'subuh', 'adek', 'harun']",X,3
"['anies', 'bikin', 'semangat']",X,1
"['sosok', 'anies', 'perfect', 'serba', 'serba', 'tau', 'celah', 'academy', 'sadar', 'manusia', 'sempurna', 'kurang']",X,1
"['debat', 'pad', 'anyadar', 'fenomena', 'temanteman', 'anakanak', 'kasihan', 'ikut', 'desak', 'anies', 'komenkomen', 'tiktok', 'ubah']",X,1
"['02', 'hijrah', 'anies']",X,3
"['hati', 'abah', 'abah', 'culik', 'allah', 'gilir', 'abah', 'anies', 'culik', 'rengasdentidaklok']",X,1
"['anies', 'el', 'presidente', '2024', 'anies', 'baswedan', 'indonesia', 'butuh', 'anies']",X,3
"['abah', 'anies', 'cak', 'imin', 'ssssaja', 'belssssajar', 'debat', '2', 'sukses']",X,1
"['tau', 'gue', 'ketemu', 'pas', 'anies', 'solo', 'gibran', 'cmiiw']",X,3
"['6', 'menit', 'rekam', 'jejak', 'mantan', 'gubernur', 'dki', 'jakarta', 'anies', 'baswedan', 'muntidakin', 'lupa', 'ketua', 'bem', 'trisakti', 'tebuireng', 'malam']",X,1
"['tolong', 'ulang', 'anies']",X,1
"['nelayan', 'gabisa', 'suara', 'suara', 'nelayan', 'nyaleg', 'acuh', 'ssssaja', 'pas', 'pak', 'anies', 'dateng', 'kota', 'gausah', 'sosoan', 'suara']",X,1
"['anies', 'sama', 'ahok', 'duet', 'nyanyi', 'kira2', 'tuli', 'nada', 'nyanyi', 'tempo', 'bayanginnya', 'ssssaja', 'udh', 'lucu']",X,1
"['anies', 'bener2', 'terap', 'peribahasa', 'anjing', 'gonggong', 'kafilah', 'biarin', 'fitnah', 'beliau', 'ssssaja', 'fitnah', 'bantah', 'omong', 'kaya', 'interview', 'sandiaga', 'uno', 'prof', 'mahfud', 'ahok']",X,1
"['ngeri', 'gua', 'fitnah', 'anies', 'mulu', 'akhirat', 'gimane']",X,1
"['kasi', 'anies', 'tumbal', 'orangorang', 'jahat', 'ngatain', 'politik', 'identitas', 'enihh', 'bukti', 'ga', 'libat', 'gamblang']",X,1
"['haikal', '02', 'maruf', 'amin', 'wapresnya', 'jkw', 'skrgnya', 'jadi', 'karenaa', 'alas', 'label', 'politik', 'identitas', 'karenaa', '212', 'sedantidakan', 'anies', 'kesana']",X,3
"['gin', 'goreng', 'buzzer', 'anies', 'pakai', 'ayat', 'mayat', 'narik', 'simpati', 'benci', 'baik', 'ssssaja', 'jelek']",X,1
"['tunggu', 'anies', 'politik', 'agama']",X,1
"['anies', 'bikin', 'konsul', 'pakai', 'data', 'bangun', 'taman', 'beliau', 'kolaborasi', 'masayaarakat', 'ahli', 'swasta', 'pemprov', 'libat', 'dengar', 'kira2', 'sepakat', 'jadi', 'nilai', 'tara', 'adil']",X,1
"['rakyat', 'indonesia', 'anies', 'muhaimin', 'amin', 'paslon', '01', 'menang', 'putar']",X,3
"['ogah', 'gue', 'pilih', 'anies', 'baswedan', 'sssssaja']",X,1
"['gaya', 'anies', 'saksi', 'dikuatin', 'menang', 'baca', 'doang', 'ngopi', 'minimal', 'nyemil', 'jagung', 'food', 'estate']",X,1
"['anies', 'ri', '1', 'ane', 'bonus', 'berkah', 'hapus', 'tuduh', 'radikal', 'politik', 'identitas', '57', 'warga', 'jakarta', 'pilih', 'anies', 'utama', 'anies', 'menang', 'tampil', 'bawa', 'ubah', 'demokrasi']",X,1
"['gue', 'pny', 'persepsi', 'gmn2', 'anies', 'apresiasi', 'cinta', 'anies', 'bu', 'fery', 'alami', 'turun', 'dengar', 'hearing', 'aid', 'user', 'maybe', 'anies', 'beneran', 'presiden', 'bu', 'fery', 'negara', 'disabilitas', 'representation', 'matters']",X,3
"['kasi', 'dasar', 'judul', 'berita', 'banyak2', 'researxh', 'sumber', 'sama', 'anies', 'bbrp', 'klarif', 'belah', 'mnt', 'klarif', 'gapernah', 'respon']",X,1
"['pimpin', 'sederhana', 'kaya']",X,0
"['abah', 'anies', 'denger', 'suara', 'rakyat', 'rakyat', 'denger', 'suara', 'abah', 'anies']",X,1
"['rumput', 'baik2', 'sesuai', 'soec', 'internasional', 'ganti', 'gara2', 'malu', 'anies', 'tahu', 'belang']",X,1
"['kasiannnn', 'yaudah', 'kasih', 'suara', 'anies', 'suara', 'beliau', 'banget']",X,1
"['petisi', 'anies', 'larang', 'nyanyi', 'yh']",X,1
"['anies', 'ga', 'ngide', 'janji', 'masayaarakat', 'kontrak', 'poin', 'anies', 'realisasi', 'kawasan', 'bangun', 'kawasan', 'hitung', 'legal', 'sesuai', 'ktapi', 'biar', 'urus', 'hak', 'layan']",X,2
"['pilih', 'anies', 'muhaimin', 'sepak', 'bola', 'sssssaja', 'maju', 'lini', 'kehidupanolah', 'raga', 'didik', 'sehat', 'budayaampseni', 'aman', 'pariwisata', 'tata', 'kota', 'tata', 'desa', 'maju', 'ubah', 'makmur', 'adil', 'rakyat', 'indonesia']",X,1
"['usia', 'chronically', 'online', 'medsos', 'tiktok', 'ig', 'dapet', 'framing', 'buruk', 'anies', 'ride', 'wave', 'mayoritas', '2', 'medsos', 'mayoritas', 'dukung', '02', 'aneh', 'buta', 'fakta', 'lintas', 'usia']",X,3
"['kalimat', 'anies', 'presiden', 'lombok']",X,1
"['kayak', 'karna', 'anies', 'elu', 'ssssaja', 'ekhm', 'tarik']",X,1
"['anies', 'sumbang', 'maaf']",X,1
"['kampanye', 'keren', 'emang', '01', 'desak', 'anies', '03', 'tabrak', 'prof', '02', 'desak', 'paman', 'tabrak', 'etika']",X,3
"['hal', 'pilih', 'pasang', 'hidup', 'prof', 'bebet', 'bobot', 'anies', 'karna', 'gada', 'sembunyiin', 'prof', 'tk', 'sd', 'smp', 'sma', 'kuliah', 'gada', 'palsu']",X,1
"['wuih', 'putar', 'ke2', 'saksi', 'ahok', 'anies', 'gandeng', 'tangan', 'lawan', 'dinasti', 'jkw', 'usak', 'demokrasi']",X,1
"['alergi', 'anies', 'debat', 'suami', 'pilih', 'beda', 'suami', 'blg', 'kmu', 'ga', 'tau', 'timsesnya', 'anies', 'tom', 'lembong', 'coba', 'cari', 'cari', 'tau', 'situ', 'rasional', 'wlpun', 'mas', 'penasaran', 'jawab', 'ahok']",X,2
"['ide', 'hukum', 'koruptor', 'dinyanyiin', 'live', 'anies', 'ahok', 'minggu', 'penuh']",X,1
"['survei', 'populi', 'center', 'prabowogibran', '52', '5', 'persen', 'aniesmuhaimin', '22', '1', 'persen', 'ganjarmahfud', '16', '9', 'persen', 'klik', 'link', 'baca']",X,2
"['tuju', 'bang', 'plis', 'titip', 'pesan', 'anies', 'undang', 'berta', 'olah', 'vokal', 'jaga2', 'sewaktu2', 'beliau', 'suruh', 'nyanyi', 'indosiar', 'malam', 'dukung', 'protes', 'suara', 'giant', 'doraemon']",X,1
"['anies', 'bilang', 'guna', 'beli', 'tiket', 'kampanye', 'amin', 'jis']",X,2
"['rill', 'liat', 'postingan', 'tiktok', 'anies', 'nyanyi', 'maap', 'suara', 'pas', 'nyanyi', 'ssssaja']",X,1
"['bingung', 'tim', 'anies', 'tes', 'pas', 'beliau', 'nyanyi', 'kekekekekenapa', 'diizinin', 'tarik', 'suara', 'setidakknya', 'suara', 'tarik', 'dorong', 'audiens', 'studio']",X,1
"['adakalanya', 'pisah', 'mic', 'bahaya', 'dilanjuntukan', 'kek', 'butuh', 'puan', 'matiin', 'mic', 'anies']",X,1
"['anies', 'sebab', 'ahok', 'penjara', 'bawabawa', 'politik', 'identitas']",X,1
"['fitnah', 'ditudintidakan', 'pak', 'anies', 'banget', 'politis', 'agama', 'intoleran', 'kerja', 'omon', 'omon', 'doang', 'beliau', 'diam', 'ga', 'sibuk', 'klarifikasi', 'percaya', 'untidakapan', 'truth', 'reveal', 'itself', 'salut', 'banget', 'anies']",X,2
"['survei', 'populi', 'center', 'prabowogibran', '52', '5', 'aniesmuhaimin', '22', '1', 'ganjarmahfud', '16', '9', 'ambless']",X,2
"['anies', 'nyanyi', 'musik', 'sby', 'juara', 'bikin', 'album', 'beliau']",X,1
"['alam', 'suara', 'bangett', 'harmonization', 'end', 'seger', 'banget', 'dengernya', 'abis', 'liat', 'video', 'anies', 'sama', 'ahok', 'nyanyi']",X,1
"['kalang', 'guru', 'nolak', 'anies', 'guru', 'vokal']",X,1
"['denger', 'denger', 'ganjar', 'ngisi', 'acara', 'anies', 'jis', 'guest', 'starnya']",X,3
"['bagus', 'ganjar', 'nyanyi', 'prabowo', 'joget', 'anies', 'sibuk', 'presiden']",X,3
"['war', 'tiket', 'kampanye', 'akbar', 'aniesmuhaimin', 'jis', 'timnas', 'amin', 'pakai', 'sistem', 'cepat']",X,1
"['gue', 'ngeuh', 'anies', 'dateng', '212', 'googling2', 'dateng', 'reuni', 'itu', 'gubernur', 'tuan', 'rumah']",X,1
"['bayar', 'dukung', 'amin', 'bayar', 'cinta', 'anies']",X,2
"['ntidakak', 'pas', 'hukum', 'koruptor', 'miskin', 'dengar', 'suara', 'anies', 'nyanyi', 'speaker2', 'ruang', 'penjara']",X,1
"['lucu', 'pak', 'anies']",X,1
"['gue', 'mikirin', 'gue', 'posisi', 'anies', 'koarkoar', 'ye', 'terima', 'fitnah', 'keji', 'casenya', 'cak', 'imin', 'tag', 'oknum', 'bikin', 'fitnah']",X,1
"['dialog', 'guru', 'paud', 'banyuwangi', 'pokok', 'suara', 'sejahtera', 'guru', 'paud', 'kurikulum', 'bop', 'bantu', 'operasional', 'didik', 'terima', 'kasih', 'guru', 'paud', 'indonesia', 'insayaa', 'alloh', 'percaya', 'anies']",X,1
"['saat', 'anies', 'jakarta', 'dilockdown', 'tolak', 'pusat']",X,1
"['lumayan', 'banding', 'anies', 'jelek', 'banget']",X,1
"['emang', 'anies', 'ganjar']",X,3
"['adhie', 'massardi', 'republik', 'asai', 'oligarki', 'anies', 'baswedan', 'kalah']",X,1
"['ahok', 'dengar', 'suara', 'anies', 'adu', 'merdu']",X,1
"['teman', 'keras', 'bela', 'anies', 'tulis', 'bawah', 'kenal', 'anies', 'pilih', 'jawab']",X,2
"['pura2', 'begok', 'semuapdhl', 'anies', 'konsep', 'trmasuk', 'lockdown', 'biar', 'recovery', 'covid', 'cpt', 'selesaiusulan', 'tolak', 'ganti2', 'istilah', 'ppkmwalhasil', 'covidnycovid', 'bancaan', 'korupsi', 'alkesamp', 'bansos', 'bisnis', 'pjbt', 'tes', 'pcr', 'vaksin', 'masker']",X,1
"['anies', 'ahok', 'korban', 'mastermindnya', 'lurah', 'kambing', 'hitam', 'anies', 'korban', 'ahok', 'komedi']",X,2
"['etidakk', 'bagi', 'tiket', 'elektronik', 'kampanye', 'akbar', 'jis', 'ssssaja', 'saksi', 'jadi', 'kemarin', 'mentidaku', 'dukung', '02', 'sengssssaja', 'borong', 'tiket', 'elektronik', 'desak', 'anies', 'teman2', 'ga', 'bagi', 'tiket', 'batidaknya', 'cerita', 'land']",X,3
"['semesta', 'pihak', 'abah', 'anies', 'ssssaja', 'jalan', 'mudah', 'diframing', 'jelek', 'counter', 'abah']",X,1
"['berat', 'anies', 'covid', 'bantu', 'pusat', 'denial', 'covid', 'indo', 'juang']",X,1
"['warganet', 'menang', 'war', 'tiket', 'kampanye', 'akbar', 'aniesmuhaimin', 'jis']",X,0
"['anies', 'kambing', 'hitam', 'prabowo', 'gerakin', 'ormas', '212', 'prabowo']",X,3
"['pesan', 'abah', 'anies']",X,1
"['anies', 'emang', 'lawan', 'ahok', 'pilgub', '2017', 'anies', 'musuh', 'ahok', 'pernyataan2', 'debat', 'pilgub', 'ahok', 'mulut', 'tssssajam', 'komentar', 'tssssajam', 'anies', 'situ', 'beda']",X,3
"['udara', 'darat', 'resah', 'warga', 'kotagede', 'info', 'anies', 'menang', 'bansos', 'hapus', 'keroncong']",X,1
"['akkkkkkkh', 'gue', 'ahokers', 'pilih', 'anies', 'sumpah', 'wawancara', 'baru', 'ahok', 'moga', 'sehat']",X,1
"['politik', 'list', 'counter', 'dukung', '02', 'dibilangin', 'gibran', 'nepotisme', 'anies', 'ganjar', 'rebut', 'gibran', 'prabowo', 'pelatidakr', 'ham', 'disuruhisu', 'diantidakat', '5', 'jokowi', 'kampanye', 'ga', 'bukti', 'jokowi', 'ngomong', 'dukung', '02', 'pilih', '02', 'cont']",X,3
"['plus', 'anies', 'tidakk', 'suka', 'pamer', 'minus', 'alhamdulilah', 'dikit', 'dikit', 'buka', 'kasih', 'testimoni']",X,1
"['bagi', 'kompak', 'cerdas', 'cepat', 'abah', 'keliling', 'kota', 'indonesia', 'cak', 'imin', 'gerilya', 'kantontidakantong', 'nu', 'jateng', 'jatim', 'daerah', 'ceruk', 'nu', 'tentu', 'menang', 'inshaallah', 'amin', 'menang', 'putar']",X,1
"['denger', 'cak', 'imin', 'ken', 'fedi', 'nuril', 'cek', 'kalender', 'takut', 'tibatiba', 'freaky', 'friday', 'edisi', 'politik', 'bayangin', 'ssssaja', 'cak', 'imin', 'main', 'film', 'fedi', 'politis', 'sutradara', 'dokumentasi', 'momen', 'lantidaka']",X,1
"['titik', 'baca', 'tulis', 'cak', 'imin', 'kedengeran', 'suara', 'cak', 'imin', 'ngomong', 'telinga', 'akrab', 'cak']",X,1
"['hari', 'kemarin', 'anies', 'dibully', 'dukung', 'garagara', 'testes', 'suara', 'nyanyi', 'cak', 'imin', 'dicengcengin', 'indonesia', 'raya', 'garagara', 'surat', '1991', 'sahabat', 'rustini', 'beneran', 'politik', 'riang', 'gembira']",X,1
"['paslon', 'nomor', 'urut', '1', 'anies', 'baswedanmuhaimin', 'iskandar', 'cak', 'imin', 'dukung', 'kalang']",X,1
"['singgung', 'karakter', 'cak', 'imin', 'timnas', 'amin', 'luhut', 'bakar', 'jenggot']",X,1
"['cak', 'imin', 'menkeu', 'lulus', 'ponpes', 'hidup', 'etidakk']",X,1
"['emang', 'bener', 'anies', 'sudut', 'kota', 'jogja', 'romantis', 'jogja', 'mnjadi', 'saksi', 'jalan', 'cinta', 'paslon', 'abah', 'anies', 'cak', 'imin', 'bener2', 'real', 'cinta', 'kampus', 'biru']",X,1
"['kayak', 'ganjar', 'mahfud', 'koalisi', 'anies', 'cak', 'imin', 'mahfud', 'sampe', 'gin', 'anjir', 'gue', 'tau', 'bangett', 'gue', 'konspirasi', 'jangan2', 'mahfud', 'nyawapres', '03', 'lindung', 'anies']",X,1
"['just', 'give', 'context', 'cak', 'imin', 'pmii', 'kultur', 'pmii', 'panggil', 'anggota', 'sahabat', 'curiga', 'jangan2', 'cak', 'imin', 'adl', 'tipe', 'senior', 'tebar', 'pesona', 'adik', 'antidakatan']",X,1
"['anies', 'nada', 'cak', 'imin', 'tempo']",X,1
"['tibatiba', 'bayang', 'cak', 'imin', 'nyanyi', 'lemon', 'lies']",X,1
"['cak', 'imin', 'real', 'gemoy', 'beginning', 'belah', 'pura2', 'gemoy', 'ssssaja']",X,1
"['cak', 'imin', 'bela', 'fedi', 'nuril', 'artis', 'lantidaka', 'berani', 'tolak', 'prabowo', 'subianto']",X,1
"['cak', 'imin', 'ngomong', 'kaya', 'panas', 'mulut', 'aiueo', 'hehehehe', 'love', 'cak', 'imin']",X,1
"['cak', 'imin', 'suruh', 'belssssajar', 'debat', 'anies', 'suruh', 'belssssajar', 'nyanyi']",X,1
"['cak', 'imin', 'pas', 'denger', 'abah', 'nyanyi']",X,1
"['cak', 'imin', 'biar', 'tau', 'intelektual', 'kirim', 'kado', 'buku', 'nulis', 'surat', 'pake', 'kertas', 'template', 'seminar', 'sampai', 'semiformal', 'humoris', 'lentidakap', 'strategi', 'cewe', 'suka', 'cerdas', 'humoris', 'gtu']",X,1
"['ntidakak', 'cak', 'imin', 'gemoy', 'lahir']",X,1
"['cak', 'imin']",X,1
"['silinder', 'gue', 'nang', 'liat', 'tulis', 'cak', 'imin', 'lurus', 'seluruslurusnya', 'petidakris', 'garis', 'kertas']",X,1
"['luar', 'konteks', 'cak', 'imin', 'emg', 'jaman', 'ketemu', 'lgsg', 'jodoh', 'gue', 'bokap', 'gue', 'liat', 'nyokap', 'lgsg', 'jodoh', 'jodoh', '5', 'tahun', 'ketemu']",X,2
"['gemes', 'banget', 'sisi', 'bayang', 'betapa', 'powerfulnya', 'cak', 'imin', 'pas', 'jaman', 'aktivis', 'muda', 'idola', 'teman2']",X,1
"['imin', '1991', 'trending', 'maaf', 'cak', 'ku', 'panggil', 'kau', 'sahabat']",X,1
"['fedi', 'nuril', 'cak', 'imin', 'prof', 'mahfud', 'ahok', 'nontidakrong', 'lagu', 'favorit', 'creed', 'one', 'last', 'breath', 'hold', 'now', 'im', 'six', 'feet', 'edge', 'im', 'thinking', 'maybe', 'six', 'feet', 'aint', 'far', 'down', 'alias', 'tepi', 'jurang', 'najwa', 'shihab', 'ngasih', 'monolog']",X,1
"['pulpen', 'cak', 'imin', 'pulpen', 'hotel', 'mungutin', 'pulpen', 'bawa', 'pulang', 'serta']",X,1
"['mahasiswa', 'trisakti', 'sweeping', 'poster', 'poster', '02', 'turun', 'serta', 'bukti', 'curang', 'calon', 'diskualifikasi', 'deserve', 'worst', 'than', 'turun', 'baliho', 'ahok', 'abah', 'fedi', 'nuril', 'rengasdentidaklok', 'imin', '1991', 'cak', 'imin', 'anya']",X,1
"['dil', '1991', 'cak', 'imin', '1991', 'ciee']",X,1
"['sebenernya', 'bingung', 'inti', 'tulis', 'cak', 'imin', 'opo', 'wkwkwkw', 'lucuuuu']",X,1
"['cak', 'imin', 'takut', 'dicepuin']",X,1
"['butuh', 'abah', 'cak', 'imin', 'wujud', 'ubah']",X,1
"['login', 'kemaren', 'bajer', 'cape2', 'gaslight', 'tau', 'ahok', 'masak', 'anies', 'nyanyi', 'cak', 'imin', '1991', 'terimakasih', 'semesta']",X,1
"['salfok', 'cak', 'imin']",X,1
"['cak', 'imin', 'ketua', 'pmii', 'yogyakarta', 'beliau', 'kirim', 'surat', 'biar', 'ga', 'tau', 'anggota', 'pmii', 'mayoritas', 'pesantren', 'gabisa', 'sembarang', 'ngobrol', 'intens', 'lawan', 'jenis', 'ga', 'hubung', 'giat', 'organisasi']",X,1
"['dukung', '01', 'berani', 'bilang', 'jujur', 'jelek', 'jelek', 'nutup2in', 'sanasini', 'cak', 'imin', 'debat', 'jelek', 'ancam', 'direngasdentidaklokkan', 'anies', 'nyanyi', 'jelek', 'kritik', 'habis', 'demokrasi', 'beneran', 'hidup', 'gin']",X,1
"['sahabat', 'anak', 'cak', 'imin', '2', 'halaman', 'ssaja', 'sahabat']",X,1
"['bajer', 'ajuga', 'ape', 'aksi', 'tutup', 'cak', 'imin', '1991']",X,1
"['kmaren', 'cak', 'imin', 'dibully', 'dukung', 'sndiriskrg', 'anies', 'anies', 'nyanyi', 'ga', 'bakatbakat', 'presiden', 'sssssajaa']",X,1
"['cak', 'imin', 'nyanyi', 'kenapa', 'mangap']",X,1
"['bantu', 'ramein', 'ssssaja', 'bang', 'kasi', 'sepi', 'cak', 'imin', 'bawa', 'gbk', 'anies', 'jis', 'sepi', 'awokwokwok']",X,1
"['ahok', 'masak', 'ahok', 'biar', 'gubernur', 'metidakngu', 'pilih', 'jokowi', 'pilpres', '2019', 'putus', 'ahok', 'tahan', 'umay', 'abah', 'fedi', 'nuril', 'lahir', '2006', 'calo', 'imin', '1991', 'cak', 'imin']",X,3
"['cak', 'imin', 'sibuk', 'ngetweet']",X,1
"['cak', 'imin']",X,1
"['kayak', 'cak', 'imin', 'pas', 'mahasiswa', 'ugm', 'tipikal', 'mahasiswa', 'suka', 'nyari', 'seminar', 'gratis', 'niat', 'utama', 'dapetin', 'souvenirnya']",X,1
"['cak', 'imin', 'cuit', 'julid', 'helai', 'rambut', 'ganjar', 'ubah', 'putih']",X,3
"['jogja', 'ktk', 'bu', 'rustini', 'spill', 'isi', 'surat', 'cak', 'imin']",X,1
"['cak', 'imin']",X,1
"['videotron', 'cpi', 'emang', 'centernya', 'makassar', 'cocok', 'banget', 'abah', 'cak', 'imin', 'disituu']",X,1
"['ssssaja', 'nonton', 'film', 'atidak', 'laen', 'keren', 'beeuut', 'rekomendasi', 'rumah', 'hantu', 'rem', 'ga', 'rencana', 'ssssajak', 'bujuk', 'salah', 'capres', 'rumah', 'hantu', 'ssssaja', 'gilang']",X,0
[],X,0
"['tugas', 'partai', 'partai', 'taat', 'konstitusi', 'tugas', 'capres', 'ubah', 'total', 'tukar', 'baju', 'capres']",X,2
"['capres', 'mu', 'suka', 'nonton', 'bokep', 'gue', 'teriakin', 'bokep', 'bokep', 'bawa', 'banner', '02', 'dukung']",X,2
"['capres', 'ga', 'denger', 'suara', 'rakyat', 'rakyat', 'ga', 'denger', 'suara', 'capres']",X,1
"['ssssaja', 'kemarin', 'puji', 'debat', 'capres', 'prabowo', 'bijaksana', 'kalem', 'maaf', 'setel', 'pabrik', 'hina', 'otak', 'kasi', 'buzzer', 'was', 'wes', 'wos', 'bain', 'diahadeuuh']",X,2
"['salah', 'mana', 'ndak', 'tau', 'ndasmu', 'etik', 'keren', 'capres', 'gue', 'respect', 'nyali', 'pimpin', 'bangsa']",X,2
"['beda', '01', 'capres', 'culik']",X,1
"['tau', 'rakyat', 'sulit', 'dukung', 'capres', 'melanjuntukan', 'ssssaja', 'rugi']",X,2
"['liat', 'capres', 'pake', 'baju', 'gila']",X,0
"['bikin', 'quds', 'dukung', 'capres', 'shadow', 'diplomacy', 'israel', 'gelembung', 'sabun']",X,2
"['mundur', 'jabat', 'kaya', 'mahfud', 'etidak', 'pilih', 'salah', 'capres', 'menhan', 'ga', 'muntidakin', 'fokus', 'ngerjain', 'dua2nya', 'rawan', 'konflik', 'penting', 'serius', 'basmi', 'kkn', 'minimal']",X,2
"['bang', 'capres', 'gimik', 'gemoy', 'kalah', 'debat', 'gimik', 'terzolimi', 'debat', 'gimik', 'maaf', 'bilang', 'gentle', 'koar', 'koar', 'kubu', 'gimik']",X,2
"['upaya', 'unguk', 'rubah', 'image', 'aktor', 'spesialis', 'selintidakuh', 'sssssaja', 'aktor', 'spesialis', 'capres', 'selintidakuh', 'aktor', 'selintidakuh', 'capres', 'debat', 'aktor', 'debat', 'capres', 'selintidakuh', 'aargh']",X,2
"['beda', 'capres', 'raih', 'menang']",X,0
"['megawati', 'ketua', 'pdip', 'ga', 'maksain', 'anak', 'jadi', 'capres', 'tau', 'ga', 'terima', 'sama', 'masaya', 'jokowi', 'ga', 'partai', 'maksain', 'anak', 'maju', 'jadi', 'cawapres', 'atur', 'dimainin', '1', 'mikir', 'jantidaka', 'partai', 'depan', '1', 'mikir', 'jantidaka', 'kuasa']",X,2
"['yaudah', 'hak', 'milih', 'paslon', 'capres', 'cawapres', 'unggul', 'kurang', 'inti', 'tetep', 'rukun', 'ssssaja', 'beda', 'pilih']",X,0
"['sempet', 'bilang', 'dukung', 'underage', 'tanya', 'ngapain', 'situ', 'anak', 'underage', 'ken', 'ngedukung', 'capres', 'idola']",X,2
"['salah', 'unsur', 'dukung', 'capres', '01', 'sejarah', 'bubar', 'diskusi', 'buku', 'bakar', 'buku', 'sweeping', 'toko', 'buku']",X,1
"['capres', 'tidakk', 'paham', 'nada', 'cawapres', 'tidakk', 'paham', 'tempo', 'padu', 'membagontidakan']",X,1
"['moga', 'sssssaja', 'pragrib', 'menang', 'liat', 'lantik', 'capres']",X,2
"['kekekekekenapa', 'tiap', 'kampanye', 'pasang', 'caprescawapres', 'nomor', 'urut', 'ganjarmahfud', 'ramai', 'rawan', 'bayar']",X,0
"['paslon', '3', 'lentidakap', 'capres', 'cawapresnya', 'fals']",X,0
"['capek', 'capek', 'sekolah', 'hukum', 'dukung', 'capres', 'pelatidakr', 'ham', 'cawapres', 'pelatidakr', 'konstitusi', 'malluuu']",X,2
"['capres', 'ri', 'ganjar', 'pranowo', 'bangun', 'indonesia', 'adab', 'sehat', 'didik', 'budaya']",X,3
"['beda', 'dukung', 'capres', 'tulus', 'bulus']",X,0
"['6', 'caprescawapres', 'buruk', 'teori', 'generalisasi']",X,0
"['ribut', 'logistik', 'dukung', 'capres', 'gbk', 'dukung', '03', 'jatah', 'quota', 'timses', 'apapunlah', 'beboro', 'duit', 'kenal', 'akun', 'akun', 'dukung', 'kenal', '1', '2', 'jssssajan', 'duit', 'beli', 'roko', 'duit', 'kecuali', 'solo', 'brantidakat', 'duite', 'ora']",X,3
"['ijin', 'prof', 'pribadi', 'capres', 'rekam', 'jejak', 'ilmu', 'karya', 'konsisten', 'muda', 'kompeten', 'presiden', 'bukti', 'kuat', 'mental', 'hadap', 'hambatancaci', 'maki', 'jabat', 'dki', 'diantidakat', 'oposisi', 'rekam', 'jejak', 'karya']",X,3
"['acara', 'tabrak', 'prof', 'capres', '03', 'naik', 'pssssajak', 'perintah', 'ganjarmahfud', 'janji', 'utang', 'dapat', 'negara', 'korupsi', 'dihilantidakan', 'turun', 'tidak', 'menkeu', 'sri', 'mulyani']",X,3
"['acara', 'tabrak', 'prof', 'capres', '03', 'mahfud', 'naik', 'panjak', 'perintah', 'ganjarmahfud', 'janji', 'utang', 'dapat', 'negara', 'korupsi', 'dihilantidakan']",X,3
"['03', 'gagal', 'capres', 'buka', 'distro', 'ikut', 'indonesian', 'idol', 'jual', 'kuota', 'suara', 'emg', 'bagus']",X,3
"['pilpres', 'pintar2', 'mem', 'capres', 'jugan', 'sampe', 'salah', 'pilih']",X,0
